HMDB	Compound.Name	Pipe.ID	Tau.Method	Z.Transformation	HAKN.Adjustment	N.Datasets	Predictability.rho	Lower.Predictability.rho	Upper.Predictability.rho	Pval.rho	Lower.pred.interval	Upper.pred.interval	Q	Pval.Q	I2	Lower.I2	Upper.I2	FDR.rho
HMDB0000893	Suberic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.524308594858523	0.247375197393012	0.722048639354236	0.0111324212666521	-0.223725782484819	1.38825265283545	7.34537412064784	0.0616674303861168	0.591579686653808	0	0.863929846420124	0.060460770477093
HMDB0000517	L-Arginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	8	0.332914967864421	0.139545257872343	0.501826336456661	0.00532550085699385	-0.263088022010857	0.955294027854389	34.0153725385348	0.0000171109081008426	0.794210691296415	0.598875225997755	0.894423774542376	0.0454331791862288
HMDB0000904	Citrulline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.252254555998652	-0.0510708617422249	0.512971103490052	0.0871961199891556	-0.502287638832642	1.01792588476603	37.6147835390409	0.00000133592989668244	0.840488248622446	0.687770746662856	0.918508600473575	0.151929534829177
HMDB0000044	Ascorbic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.379126002814101	0.115318023877261	0.592976145485824	0.0261458646296925	-0.437297506329252	1.23537459428382	1.35171312635183	0.508720482697709	0	0	0.846091507549922	0.0875059909663895
HMDB0000158	L-Tyrosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	9	0.30391594905654	0.095481719677773	0.486819446901437	0.0105582805864499	-0.251541746581287	0.879198614852536	33.0598363605247	0.0000600779436852198	0.758014531204624	0.535052141922819	0.87405691608026	0.060460770477093
HMDB0000118	Homovanillic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.21626353638773	-0.579203434917252	0.800760768071084	0.395509435428368	-3.9750463676129	4.41451231017095	9.13770083848537	0.0103698738756214	0.781126561773989	0.294103834664715	0.932135086839406	0.457517270643833
HMDB0000247	Sorbitol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.0233117967785129	-0.361381702857328	0.401223465297867	0.86526045985008	-0.956256644946487	1.00288868696495	9.40242338380974	0.0243923924679277	0.680933321385445	0.0735297472243965	0.890116768350488	0.88470451512761
HMDB0029723	Saccharin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.0946783044114423	-0.0945733219423243	0.277325378695012	0.164240327815491	-0.465595147517372	0.655520615402769	0.607244825206879	0.738139526020038	0	0	0.657403207296306	0.223072684047905
HMDB0000017	4-Pyridoxic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.163412941355528	0.0586060085747943	0.264656758377859	0.0104209599640335	0.0501668463433503	0.279615718908106	3.96969042372912	0.553788014243555	0	0	0.680386089979847	0.060460770477093
HMDB0001138	N-Acetyl-L-glutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.476503314907627	0.299808499070954	0.621589993287628	0.00140780722519736	0.0646784662427942	0.972222781961729	11.9854052084417	0.0349883110464224	0.582825952644609	0	0.831023867533638	0.0239996665095535
HMDB0000094	Citric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.178317026574445	-0.202115251737864	0.511991254867981	0.263691936930669	-0.848764751872915	1.20925255904038	26.3500109156502	0.0000268962086631627	0.848197406338672	0.661871972540708	0.931848218512201	0.319946216809211
HMDB0000127	D-Glucuronic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.345087094892633	0.311749143493924	0.377576443086736	0.0000763581080784974	0.309326129947856	0.410385657066288	0.147296760092585	0.985612064369992	0	0	0	0.00694858783514327
HMDB0000792	Sebacic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.578975801151833	0.382830124588707	0.725172707648963	0.00205140702282243	0.0598079426859993	1.26203343454605	11.7663903123568	0.0191756851719017	0.66004867305827	0.113110961714403	0.869694065773054	0.0294754798542381
HMDB0000929	L-Tryptophan	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	9	0.321607915695925	0.124977418537527	0.493929581353068	0.00604120440052839	-0.239265095393406	0.906144071395777	34.2621251730281	0.0000364151665844746	0.766506019121728	0.553975724404821	0.877765758301761	0.0461896006922615
HMDB0002123	1,3,7-Trimethyluric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.244021802053349	0.178687963884553	0.307213158080348	0.00138149704263656	0.156543847820597	0.341548414022528	0.361904576778677	0.947994646239326	0	0	0	0.0239996665095535
HMDB0010325	Ethyl glucuronide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.0560150249894231	-0.140238803487686	0.248033778195772	0.345821286030468	-0.5264061150949	0.638553557753088	0.592623955281139	0.74355541916597	0	0	0.648950860578867	0.409172352708629
HMDB0037942	1-Methyl-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.28536992439658	0.171102978773434	0.392061896260764	0.00901325543994172	-0.0629683244389675	0.650005127216923	0.245589402428288	0.884445219453188	0	0	0.152894516437698	0.0578209896032606
HMDB0000192	L-Cystine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.426664552502773	0.0900247509892846	0.675806379272547	0.0285965474595521	-0.424695099765441	1.33631864915374	8.84126005946999	0.0314775947916501	0.660681850797199	0.00494278930650821	0.884291269747022	0.0880899487294149
HMDB0000826	Pentadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.509261543872065	0.177684715346839	0.736996887576689	0.0184532893802277	-0.484229704028937	1.60769416046187	10.9694068849044	0.0118924595905024	0.726512104849675	0.22771008943702	0.903150840415316	0.074084529423561
HMDB0000296	Uridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.186193983817517	0.00942272251713136	0.351680462383452	0.0420090561948165	-0.289305557841921	0.66608865717823	18.9050969237854	0.0043269481539092	0.682625271682627	0.297773243770493	0.856560979368883	0.104258839465317
HMDB0000767	Pseudouridine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.170105619973539	-0.0520634776679419	0.376230627090518	0.105617454565197	-0.335100114816166	0.678650972302092	13.4760952853677	0.0193031727881501	0.628972644217722	0.0994700302176708	0.847133017936023	0.167637006373831
HMDB0000071	Deoxyinosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.228030050850514	-0.262112859347154	0.62465144255439	0.236443386263296	-1.09078206443752	1.55500302092685	18.5673244353914	0.000335901217173689	0.838425831872595	0.59208911062898	0.936000208657539	0.29609653417376
HMDB0002259	Heptadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.46762088782047	0.275868970621885	0.623577067898635	0.00550161234018944	0.0898145567261365	0.924227515862732	3.7948704886871	0.284483343011061	0.209459187357432	0	0.878951095279133	0.0455133384506581
HMDB0000133	Guanosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.182867539755719	0.000594004605486005	0.35338074067795	0.0494676068933171	-0.278523529017594	0.648419205191206	17.8646211815112	0.00657957082392209	0.664140653247681	0.249765204132958	0.84964506922059	0.109793956763216
HMDB0001976	Docosapentaenoic acid (22n-6)	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.516482411096204	0.232321346079217	0.71940913087879	0.00904812540559827	-0.363075180963035	1.50613621714756	22.7853238846762	0.000139763699272187	0.82444840282959	0.597113651939406	0.923506062150195	0.0578209896032606
HMDB0000186	Alpha-Lactose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.377100915548265	0.271472236801858	0.473753272383117	0.00476375328773561	0.0475498008281789	0.745801459299361	0.235552032911333	0.888895128200313	0	0	0.116797563024628	0.043350154918394
HMDB0000244	Riboflavin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.0592382456227264	-0.189292382887932	0.300635880985006	0.547486601910645	-0.483425065242199	0.602040433717565	10.0005136948714	0.0404190297614256	0.600020546739381	0	0.85037788542455	0.597855369286424
HMDB0000717	Isolithocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.234244731112558	0.0269053959990662	0.422260611045469	0.0371048626478631	-0.184620616562584	0.661972498416372	4.23377623666548	0.237301924748436	0.291412717087099	0	0.739841022558504	0.0972363182964434
HMDB0000138	Glycocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.238519952376664	-0.0314687177811545	0.47606793432895	0.0734163288515809	-0.488815382847956	0.975223771183907	33.2617440044345	0.00000933719732208174	0.8196125855818	0.639061426135102	0.909847210476696	0.141145477299166
HMDB0001414	Putrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.395330380588526	0.0976437930375485	0.628085701739888	0.0201715010352681	-0.522289095043404	1.35849336796623	39.3033518575825	0.000000206328073470907	0.872784386987712	0.746643720353905	0.936122316696871	0.0754863295838214
HMDB0000161	L-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	8	0.302905118937496	0.00354730213725487	0.552437659458328	0.0480446984780643	-0.467783796372144	1.09321402417736	46.4246151073655	0.0000000722674324285182	0.849217920626564	0.721129319655343	0.918473912596051	0.109301689037596
HMDB0000056	beta-Alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.334442416987988	0.189438583966893	0.465170046102329	0.0015823955940365	-0.0106342100986006	0.706277868478596	12.7996511159059	0.0463301531669114	0.531237223134627	0	0.800042888840148	0.0239996665095535
HMDB0000097	Choline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.191585758489049	-0.052382005385614	0.41397235138468	0.102371552961669	-0.514889481715055	0.902855148610449	35.1425985799551	0.00000404383710999328	0.8292670365184	0.661729415823446	0.913827136668806	0.166810292854269
HMDB0000630	Cytosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.229493560792234	0.021074389120627	0.418796872265158	0.0368709833708141	-0.280968253364455	0.74827786584376	15.2916547931114	0.00918619479984874	0.673024269273171	0.222710539696989	0.862453906884746	0.0972363182964434
HMDB0000870	Histamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.239140246141371	0.00444907630186556	0.448862542611451	0.0474392423505129	-0.268121828580862	0.755845847845102	9.11275022104106	0.0583422251958234	0.56105457705138	0	0.837564594431967	0.1088961226691
HMDB0000562	Creatinine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.239360353170249	0.119956717614692	0.351937854695145	0.00289845434818149	0.0171748890158587	0.471016072407261	8.3183626697701	0.215694659505527	0.278704206802055	0	0.688646937843314	0.0366995676151323
HMDB0000043	Betaine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.19562720081607	-0.0593012289597125	0.426601120708643	0.104844168011162	-0.505513636156715	0.90187697478453	24.2866741637972	0.000191231080064345	0.794125784111962	0.550718439035214	0.905662291867713	0.167382794544135
HMDB0001488	Nicotinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.284600364414517	0.111956880251646	0.440566424040161	0.0073407795936418	-0.176668896438505	0.76203052750242	18.3420072793578	0.0054319945607968	0.672882040192383	0.272504908349842	0.852911502968386	0.0513854571554926
HMDB0000251	Taurine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	8	0.427715194014005	0.304303756210283	0.537005545387045	0.000129817434845708	0.129007834795423	0.785186064219333	14.1133792453895	0.0492011498549863	0.504016729211984	0	0.778245096781927	0.00698955414998567
HMDB0000267	Pyroglutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.0699095495844973	-0.0346195171117827	0.172925625347994	0.146077203890002	-0.0430147518579473	0.183062302712882	4.08593753214679	0.53711063695068	0	0	0.689479276686103	0.205562250834899
HMDB0000070	Pipecolic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.262147350601129	0.113674653893512	0.399166898720608	0.00845205911576229	0.00171479341952069	0.535110859850418	5.3678477283542	0.251592286449622	0.254822379019605	0	0.701222263644648	0.0576853034650776
HMDB0002064	N-Acetylputrescine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.533613976818312	0.418240035891307	0.632043431226824	0.00015361657472496	0.304061744876579	0.88630689340658	7.8448335035394	0.164997037211332	0.362637843397936	0	0.745645856296996	0.00698955414998567
HMDB0000725	4-Hydroxyproline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.317744702088749	0.133832714474364	0.480498811225503	0.00931913385547057	-0.0355215436583193	0.693794614053356	6.35876015027135	0.173910036169969	0.370946551612061	0	0.765574785212897	0.0578209896032606
HMDB0000064	Creatine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.313931035593616	0.0290246260002295	0.551662374480535	0.0369853888026884	-0.57717903020849	1.22697958967056	37.8501642905371	0.000000404397930367805	0.867900177087209	0.735057606990008	0.934135254779961	0.0972363182964434
HMDB0000687	L-Leucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	9	0.240588379090584	0.0243504647039857	0.435319890770199	0.0336424004311464	-0.331670083390852	0.822467178285336	34.1736732181777	0.0000377857249518486	0.765901665035392	0.552632594422479	0.877501065678989	0.0956705762260726
HMDB0000172	L-Isoleucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	8	0.230646487834463	-0.0447348186622565	0.473450970412061	0.0873934252402957	-0.466720327425997	0.936464669978075	38.775992111616	0.00000215648333647749	0.819475927789272	0.655875618866176	0.905298948769134	0.151929534829177
HMDB0000214	Ornithine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.244959010546454	0.0371145108733173	0.432488968683413	0.0282916249051681	-0.296582478277243	0.796668324935921	22.6475501630923	0.000923537788328708	0.735070682842423	0.431993159807347	0.876431869965203	0.0880899487294149
HMDB0000699	1-Methylnicotinamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.212028593498975	0.0486768144814216	0.364333511265333	0.0229945351890892	-0.0765251701818972	0.507114125495416	5.37947207057427	0.250528870163078	0.256432611318867	0	0.702337128725253	0.0825987908765966
HMDB0000875	Trigonelline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.1694058395474	-0.20343782496028	0.499339580586596	0.244838181555788	-0.71757334348907	1.0596831121902	8.82261737193026	0.031744659610854	0.659964852432035	0.00251776725256567	0.884084249537862	0.304042811742616
HMDB0000301	Urocanic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.338284694848504	0.0193554317292388	0.594728467773676	0.0434892293246887	-0.472540096284678	1.17684867996147	8.99978295334693	0.0292937724276741	0.666658627707868	0.0251685322382602	0.886014686480392	0.105917044880476
HMDB0002271	Imidazolepropionic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.332912966669454	0.212658099151074	0.443233569960084	0.00346316959277761	0.170142548310486	0.522058956259241	1.3095081701701	0.726876514967796	0	0	0.649208056370167	0.0367449442934421
HMDB0004827	Proline betaine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.232631523256706	0.112500296124824	0.346060199609593	0.00442483927390176	0.0821065083525259	0.391833005482672	5.29342760513498	0.381129004705349	0.0554324394368475	0	0.760312528565266	0.0416545214405235
HMDB0003464	4-Guanidinobutanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.271101942310052	0.080439183944682	0.442626241313025	0.0152173703920434	-0.2246050887363	0.780710679419645	15.0524009053095	0.0101407678814259	0.66782707745737	0.208224673346625	0.860643737236818	0.0659419383655216
HMDB0001161	4-Trimethylammoniobutanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.307954529984474	0.249781291543605	0.363912754388442	0.000048650226714753	0.250125854840553	0.386442251989624	1.40113822633525	0.92418872257314	0	0	0.0944731547178209	0.00664075594656379
HMDB0000895	Acetylcholine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.296140526944959	-0.00577875628114269	0.548579058605892	0.0523361491370719	-0.444159585528954	1.05472716375246	6.95563377494586	0.0733253996920249	0.568694946130434	0	0.856922952407017	0.110757897011013
HMDB0000182	L-Lysine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	8	0.243204503593063	0.0424111581329439	0.425114210285305	0.0246052366615932	-0.210150169977257	0.706504705281909	19.8144946720533	0.00598462063924462	0.646723264163133	0.245929686644407	0.834492288221539	0.0850282228938599
HMDB0000062	L-Carnitine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.184784587097987	-0.0180662375373241	0.373024651874163	0.0671506109803242	-0.341412128489567	0.715275993868321	21.5766353956391	0.0014443779567368	0.721921426117592	0.39866778434405	0.8714060360659	0.132841426069772
HMDB0002005	Methionine sulfoxide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	7	0.175054877994428	-0.110847715549011	0.434197930000579	0.18382037811282	-0.550874572386705	0.90462783720936	35.3084434546006	0.00000375525514286425	0.830068974642998	0.663601595594815	0.91415966009131	0.242429774032849
HMDB0000897	7-Methylguanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.335632958104854	0.122361473474539	0.519276127252047	0.0127865554343217	-0.183595116922276	0.881920930624015	10.2393569395635	0.0365830993265925	0.60935046765051	0	0.853405103785572	0.0612525657579514
HMDB0001431	Pyridoxamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.306482658095425	0.131553699766472	0.462900869166079	0.0120301544103787	0.00347517423503535	0.629842391285277	3.50404455395909	0.320237934461995	0.143846502576455	0	0.868904373463489	0.0608191139635813
HMDB0000479	3-Methylhistidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.149698161735315	-0.0608917095153606	0.347528911183328	0.119178223837886	-0.340992263257617	0.642655591817176	9.1821795592022	0.0567037144503152	0.564373580998938	0	0.838668871957611	0.178767335756829
HMDB0001276	N1-Acetylspermidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.417198440758976	0.251509543966602	0.559130191501009	0.00275073140751412	0.0177341367999628	0.870856386216036	7.84873468575598	0.0972790589139392	0.490363713369077	0	0.81320873874411	0.0366995676151323
HMDB0001325	N6,N6,N6-Trimethyl-L-lysine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	0.31359897023588	-0.104840892132559	0.637702210508598	0.0955975911173994	-0.981338767297718	1.63040267365866	17.3846058327242	0.000589003290540022	0.82743353350279	0.557900135089057	0.932641496361164	0.159149924951008
HMDB0000715	Kynurenic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.162621271308359	-0.0359893810857987	0.348873817719448	0.088846328954068	-0.249653393360015	0.577809393133432	9.62411365457519	0.0866139430912554	0.48047163827673	0	0.794022851639975	0.152547470468305
HMDB0001847	Caffeine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	4	-0.0204165080238783	-0.379629674166193	0.344146205272246	0.874842501370744	-1.00540686620426	0.964568175210054	9.96629813764487	0.0188547967379639	0.698985525160205	0.134705212365277	0.895284571965632	0.891164189829153
HMDB0032055	N-Acetylhistidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	5	0.252120861502487	-0.087438927575039	0.539191848086523	0.107029082881878	-0.625149087017792	1.14050178339474	21.9359687154412	0.000206388706278266	0.81765108931869	0.57823394379992	0.921162159121486	0.168322438785369
HMDB0004400	5-Acetylamino-6-amino-3-methyluracil	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	3	0.121592000527752	-0.451898458323838	0.623967859197345	0.479123945262315	-3.34320587213341	3.58759907861011	7.42877121706473	0.0243704094879848	0.730776471429653	0.0956010838969738	0.919856927020452	0.542742062475569
HMDB0001539	Asymmetric dimethylarginine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	DL	ZCOR	TRUE	6	0.448085654899732	0.314809632937291	0.564033953550331	0.000514931370684429	0.181693947000971	0.78291091581456	7.9993773999623	0.156269943624832	0.374951355586303	0	0.751200227279658	0.0200823234566927
